Country Name,Country Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,,30.60000038,25.5,,,,,26.5,,28.20000076,,31.10000038,23.39999962,28.39999962,,17.79999924,,27.79999924,32.90000153,30.60000038,31.20000076,27,,,19.60000038,19.10000038,14.5,15.19999981,15.19999981,13.19999981,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.299999952,1.700000048,1.5,1.600000024,1.399999976,1.799999952,1.200000048,1.200000048,,,,,,,
Chad,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.09999847,,,,,,,,,
Thailand,THA,,,,,,,,,,,,,,,,,,,70.80000305,64.19999695,61.5,63.09999847,64.40000153,,66.69999695,64.40000153,66.40000153,66.59999847,63.29999924,59.59999847,60.29999924,56.20000076,55.5,51.59999847,49.79999924,50.09999847,51,48.20000076,48.5,46,46.09999847,44.90000153,42.29999924,42.59999847,42.09999847,41.70000076,42.5,39,38.20000076,41,39.59999847,41.90000153,,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,,,,,52.90000153,,,,,,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.59999847,,,,,,84.40000153,,,50.59999847,,,,,
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,43.20000076,,,,,,,,,,,,,,,,,,,31.79999924,,,,,,,,,,,,
Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,10.19999981,9.800000191,8.699999809,8.600000381,9.300000191,10.80000019,11.10000038,11.69999981,13,13.80000019,12.30000019,11.69999981,11.5,11.30000019,12.39999962,10.60000038,9.600000381,9.5,8.100000381,8.100000381,7.199999809,7.800000191,6.900000095,5.900000095,4.599999905,4.300000191,4.400000095,3.799999952,3.799999952,,,,,,,
Tunisia,TUN,,,,,,,,,,,,,,,,,,,33.40000153,32.5,31.60000038,,,,,,,25.79999924,,,,,,,,,,,,,,,,,,18.29999924,17.70000076,18.10000038,17.60000038,16.20000076,15.89999962,15.5,14.80000019,
Turkey,TUR,,,,,,,,,,,,,,,,,,,,,4.300000191,4.800000191,4.400000095,45,,,47.40000153,48.20000076,46.90000153,47.79999924,44.70000076,42.20000076,43.59999847,43.40000153,42.79999924,40.79999924,40.5,41.40000153,36,37.59999847,34.90000153,33.90000153,34,29.5,22.60000038,22,22.10000038,21.60000038,22.39999962,22.79999924,22.20000076,21.60000038,19.70000076,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.19999695,,,,,,,,,,82.09999847,81,,,,74.59999847,69,,,,,,,66.90000153,
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,68.69999695,,71.59999847,,,,73.80000305,,,,71.90000153,,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,20.39999962,19.70000076,19.10000038,19.79999924,19.29999924,20.79999924,20.70000076,21,22.5,21.89999962,22.10000038,22.60000038,22.70000076,23.39999962,20.89999962,20.60000038,20.39999962,19.70000076,19.39999962,17.60000038,16.70000076,15.80000019,20,,20.20000076,19.70000076,20,14.80000019,
Upper middle income,UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8948262,47.20438879,45.4416641,46.0984902,43.42951728,42.27579496,42.31199647,41.75143323,41.53759842,40.25019956,39.53471339,38.79275444,10.04861723,9.853005911,9.648031587,9.265969822,8.830215546,8.703968893,8.236554682,7.278175714,7.636758239,,,,
Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,3.900000095,4.300000191,4.800000191,,,3.900000095,3.900000095,4.099999905,4.199999809,4.199999809,4.5,5,4.599999905,11.10000038,11,10.80000019,11,11.60000038,10.69999981,,9.300000191,,
United States,USA,,,,,,,,,,,,,,,,,,,3.599999905,3.5,3.599999905,3.5,3.299999952,3.099999905,3.099999905,3,2.900000095,2.900000095,2.900000095,2.900000095,2.900000095,2.700000048,2.900000095,2.900000095,2.799999952,2.700000048,2.700000048,2.599999905,2.599999905,2.400000095,2.5,1.700000048,1.600000024,1.600000024,1.5,1.399999976,1.5,1.5,1.600000024,,,,,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.20000076,40.90000153,40.40000153,39.40000153,38.5,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,32.79999924,,,,,,,,,,,34,,,,,,,,,,22.20000076,,,,,,,23.79999924,,,,,,,
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,15,14.60000038,14.5,14.80000019,16.10000038,16.20000076,15.5,14.30000019,,13.39999962,13.39999962,12.60000038,11.80000019,11.30000019,13.80000019,13.5,13.5,10.80000019,10,10.19999981,10.60000038,9.600000381,9.899999619,10.69999981,10.39999962,9.699999809,9.100000381,8.699999809,8.5,8.800000191,8.699999809,7.900000095,7.699999809,7.400000095,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,65.30000305,64.80000305,65,65.30000305,64,62,59.70000076,57.90000153,,51.70000076,,,,,,47.40000153,46.79999924,,
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.30000019,13.10000038,12.10000038,12.60000038,13.69999981,11.69999981,14.80000019,15.69999981,15.89999962,14.60000038,16.10000038,15.60000038,13.39999962,11.80000019,11.80000019,11.89999962,11.5,10.5,,
World,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.52670148,,,,,,36.10321518,,,15.83851145,14.2067058,22.90007481,13.69574503,,,,19.81018759,,,,,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.90000153,,,,,35.40000153,,,,,37,5.400000095,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.59999847,,,53.59999847,,,,56.29999924,43.90000153,,,,,31,,,,,,24.70000076,,,,,
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.699999809,12.19999981,10.30000019,9.100000381,5.800000191,6.400000095,5.5,5.699999809,5.099999905,4.900000095,4.599999905,4.900000095,5.099999905,4.599999905,
"Congo, Dem. Rep.",COD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79999924,,,,,,,,70,,71.59999847,,,,,72.19999695,,,71.30000305,,,,52.20000076,,,
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,64.80000305,,,,,,,65.80000305,,,,
